"","Month","Year","Commodity","val","Date"
"17086",9,2015," Raw Hides And Skins (no Furskins) And Leather",87838561,2015-09-01
"17087",9,2015," Leather Art; Saddlery Etc; Handbags Etc; Gut Art",7209248,2015-09-01
"17088",9,2015," Furskins And Artificial Fur; Manufactures Thereof",2033273,2015-09-01
"17089",9,2015," Wood And Articles Of Wood; Wood Charcoal",160877664,2015-09-01
"17090",9,2015," Cork And Articles Of Cork",97606,2015-09-01
"17091",9,2015," Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",6797,2015-09-01
"17092",9,2015," Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd",288866392,2015-09-01
"17093",9,2015," Paper & Paperboard & Articles (inc Papr Pulp Artl)",59493459,2015-09-01
"17094",9,2015," Printed Books, Newspapers Etc; Manuscripts Etc",16847820,2015-09-01
"17095",9,2015," Silk, Including Yarns And Woven Fabric Thereof",2613,2015-09-01
"17096",9,2015," Wool & Animal Hair, Including Yarn & Woven Fabric",1291023,2015-09-01
"17097",9,2015," Cotton, Including Yarn And Woven Fabric Thereof",14671467,2015-09-01
"17098",9,2015," Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab",14204,2015-09-01
"17099",9,2015," Manmade Filaments, Including Yarns & Woven Fabrics",7497606,2015-09-01
"17100",9,2015," Manmade Staple Fibers, Incl Yarns & Woven Fabrics",26820555,2015-09-01
"17101",9,2015," Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",11045204,2015-09-01
"17102",9,2015," Carpets And Other Textile Floor Coverings",1459732,2015-09-01
"17103",9,2015," Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc",892475,2015-09-01
"17104",9,2015," Impregnated Etc Text Fabrics; Tex Art For Industry",8739508,2015-09-01
"17105",9,2015," Knitted Or Crocheted Fabrics",959056,2015-09-01
"17106",9,2015," Apparel Articles And Accessories, Knit Or Crochet",3289393,2015-09-01
"17107",9,2015," Apparel Articles And Accessories, Not Knit Etc.",1773049,2015-09-01
"17108",9,2015," Textile Art Nesoi; Needlecraft Sets; Worn Text Art",1755047,2015-09-01
"17109",9,2015," Footwear, Gaiters Etc. And Parts Thereof",7687709,2015-09-01
"17110",9,2015," Headgear And Parts Thereof",410494,2015-09-01
"17111",9,2015," Umbrellas, Walking-sticks, Riding-crops Etc, Parts",65051,2015-09-01
"17112",9,2015," Prep Feathers, Down Etc; Artif Flowers; H Hair Art",613238,2015-09-01
"17113",9,2015," Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",15083963,2015-09-01
"17114",9,2015," Ceramic Products",5985169,2015-09-01
"17115",9,2015," Glass And Glassware",27561862,2015-09-01
"17116",9,2015," Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",35379523,2015-09-01
"17117",9,2015," Iron And Steel",64933972,2015-09-01
"17118",9,2015," Articles Of Iron Or Steel",50313295,2015-09-01
"17119",9,2015," Copper And Articles Thereof",147999530,2015-09-01
"17120",9,2015," Nickel And Articles Thereof",16208534,2015-09-01
"17121",9,2015," Aluminum And Articles Thereof",133027930,2015-09-01
"17122",9,2015," Lead And Articles Thereof",72487,2015-09-01
"17123",9,2015," Zinc And Articles Thereof",5499781,2015-09-01
"17124",9,2015," Tin And Articles Thereof",454484,2015-09-01
"17125",9,2015," Base Metals Nesoi; Cermets; Articles Thereof",10438720,2015-09-01
"17126",9,2015," Tools, Cutlery Etc. Of Base Metal & Parts Thereof",15292963,2015-09-01
"17127",9,2015," Miscellaneous Articles Of Base Metal",10986879,2015-09-01
"17128",9,2015," Nuclear Reactors, Boilers, Machinery Etc.; Parts",928185124,2015-09-01
"17129",9,2015," Electric Machinery Etc; Sound Equip; Tv Equip; Pts",1106661910,2015-09-01
"17130",9,2015," Railway Or Tramway Stock Etc; Traffic Signal Equip",12032326,2015-09-01
"17131",9,2015," Vehicles, Except Railway Or Tramway, And Parts Etc",1175049598,2015-09-01
"17132",9,2015," Aircraft, Spacecraft, And Parts Thereof",1358735407,2015-09-01
"17133",9,2015," Ships, Boats And Floating Structures",1037478,2015-09-01
"17134",9,2015," Optic, Photo Etc, Medic Or Surgical Instrments Etc",704775005,2015-09-01
"17135",9,2015," Clocks And Watches And Parts Thereof",1212675,2015-09-01
"17136",9,2015," Musical Instruments; Parts And Accessories Thereof",1384729,2015-09-01
"17137",9,2015," Arms And Ammunition; Parts And Accessories Thereof",5873,2015-09-01
"17138",9,2015," Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd",24188261,2015-09-01
"17139",9,2015," Toys, Games & Sport Equipment; Parts & Accessories",16325464,2015-09-01
"17140",9,2015," Miscellaneous Manufactured Articles",3285146,2015-09-01
"17141",9,2015," Works Of Art, Collectors' Pieces And Antiques",10313046,2015-09-01
"17142",9,2015," Special Classification Provisions, Nesoi",78557926,2015-09-01
"17143",10,2015," Live Animals",398464,2015-10-01
"17144",10,2015," Meat And Edible Meat Offal",29070241,2015-10-01
"17145",10,2015," Fish, Crustaceans & Aquatic Invertebrates",82920578,2015-10-01
"17146",10,2015," Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi",21032019,2015-10-01
"17147",10,2015," Products Of Animal Origin, Nesoi",15800649,2015-10-01
"17148",10,2015," Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",521140,2015-10-01
"17149",10,2015," Edible Vegetables & Certain Roots & Tubers",4197207,2015-10-01
"17150",10,2015," Edible Fruit & Nuts; Citrus Fruit Or Melon Peel",35867283,2015-10-01
"17151",10,2015," Coffee, Tea, Mate & Spices",829654,2015-10-01
"17152",10,2015," Cereals",159214501,2015-10-01
"17153",10,2015," Milling Products; Malt; Starch; Inulin; Wht Gluten",1936073,2015-10-01
"17154",10,2015," Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",2855126330,2015-10-01
"17155",10,2015," Lac; Gums, Resins & Other Vegetable Sap & Extract",3209632,2015-10-01
"17156",10,2015," Vegetable Plaiting Materials & Products Nesoi",434078,2015-10-01
"17157",10,2015," Animal Or Vegetable Fats, Oils Etc. & Waxes",3316334,2015-10-01
"17158",10,2015," Edible Preparations Of Meat, Fish, Crustaceans Etc",7240377,2015-10-01
"17159",10,2015," Sugars And Sugar Confectionary",4867052,2015-10-01
"17160",10,2015," Cocoa And Cocoa Preparations",2837761,2015-10-01
"17161",10,2015," Prep Cereal, Flour, Starch Or Milk; Bakers Wares",9332067,2015-10-01
"17162",10,2015," Prep Vegetables, Fruit, Nuts Or Other Plant Parts",22949527,2015-10-01
"17163",10,2015," Miscellaneous Edible Preparations",13095655,2015-10-01
"17164",10,2015," Beverages, Spirits And Vinegar",64123928,2015-10-01
"17165",10,2015," Food Industry Residues & Waste; Prep Animal Feed",127727144,2015-10-01
"17166",10,2015," Tobacco And Manufactured Tobacco Substitutes",3657862,2015-10-01
"17167",10,2015," Salt; Sulfur; Earth & Stone; Lime & Cement Plaster",14072748,2015-10-01
"17168",10,2015," Ores, Slag And Ash",82900808,2015-10-01
"17169",10,2015," Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",255082838,2015-10-01
"17170",10,2015," Inorg Chem; Prec & Rare-earth Met & Radioact Compd",57541130,2015-10-01
"17171",10,2015," Organic Chemicals",174306378,2015-10-01
"17172",10,2015," Pharmaceutical Products",217639615,2015-10-01
"17173",10,2015," Fertilizers",6495050,2015-10-01
"17174",10,2015," Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",25947574,2015-10-01
"17175",10,2015," Essential Oils Etc; Perfumery, Cosmetic Etc Preps",31914878,2015-10-01
"17176",10,2015," Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",41963979,2015-10-01
"17177",10,2015," Albuminoidal Subst; Modified Starch; Glue; Enzymes",20911280,2015-10-01
"17178",10,2015," Explosives; Pyrotechnics; Matches; Pyro Alloys Etc",4409558,2015-10-01
"17179",10,2015," Photographic Or Cinematographic Goods",47946345,2015-10-01
"17180",10,2015," Miscellaneous Chemical Products",163014636,2015-10-01
"17181",10,2015," Plastics And Articles Thereof",403991241,2015-10-01
"17182",10,2015," Rubber And Articles Thereof",52932084,2015-10-01
"17183",10,2015," Raw Hides And Skins (no Furskins) And Leather",107725186,2015-10-01
"17184",10,2015," Leather Art; Saddlery Etc; Handbags Etc; Gut Art",7443366,2015-10-01
"17185",10,2015," Furskins And Artificial Fur; Manufactures Thereof",188471,2015-10-01
"17186",10,2015," Wood And Articles Of Wood; Wood Charcoal",170433942,2015-10-01
"17187",10,2015," Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",50634,2015-10-01
"17188",10,2015," Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd",283851215,2015-10-01
"17189",10,2015," Paper & Paperboard & Articles (inc Papr Pulp Artl)",63216880,2015-10-01
"17190",10,2015," Printed Books, Newspapers Etc; Manuscripts Etc",16731116,2015-10-01
"17191",10,2015," Silk, Including Yarns And Woven Fabric Thereof",64208,2015-10-01
"17192",10,2015," Wool & Animal Hair, Including Yarn & Woven Fabric",832720,2015-10-01
"17193",10,2015," Cotton, Including Yarn And Woven Fabric Thereof",21130563,2015-10-01
"17194",10,2015," Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab",8681,2015-10-01
"17195",10,2015," Manmade Filaments, Including Yarns & Woven Fabrics",6517287,2015-10-01
"17196",10,2015," Manmade Staple Fibers, Incl Yarns & Woven Fabrics",29699821,2015-10-01
"17197",10,2015," Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",9450682,2015-10-01
"17198",10,2015," Carpets And Other Textile Floor Coverings",1032987,2015-10-01
"17199",10,2015," Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc",1436248,2015-10-01
"17200",10,2015," Impregnated Etc Text Fabrics; Tex Art For Industry",8896630,2015-10-01
"17201",10,2015," Knitted Or Crocheted Fabrics",1169425,2015-10-01
"17202",10,2015," Apparel Articles And Accessories, Knit Or Crochet",2953393,2015-10-01
"17203",10,2015," Apparel Articles And Accessories, Not Knit Etc.",2959221,2015-10-01
"17204",10,2015," Textile Art Nesoi; Needlecraft Sets; Worn Text Art",1522318,2015-10-01
"17205",10,2015," Footwear, Gaiters Etc. And Parts Thereof",8389286,2015-10-01
"17206",10,2015," Headgear And Parts Thereof",465031,2015-10-01
"17207",10,2015," Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2792,2015-10-01
"17208",10,2015," Prep Feathers, Down Etc; Artif Flowers; H Hair Art",328506,2015-10-01
"17209",10,2015," Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",19818632,2015-10-01
"17210",10,2015," Ceramic Products",7920842,2015-10-01
"17211",10,2015," Glass And Glassware",30532540,2015-10-01
"17212",10,2015," Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",49303285,2015-10-01
"17213",10,2015," Iron And Steel",71475832,2015-10-01
"17214",10,2015," Articles Of Iron Or Steel",50342801,2015-10-01
"17215",10,2015," Copper And Articles Thereof",153105430,2015-10-01
"17216",10,2015," Nickel And Articles Thereof",19387019,2015-10-01
"17217",10,2015," Aluminum And Articles Thereof",128870699,2015-10-01
"17218",10,2015," Lead And Articles Thereof",225165,2015-10-01
"17219",10,2015," Zinc And Articles Thereof",7127282,2015-10-01
"17220",10,2015," Tin And Articles Thereof",1021222,2015-10-01
"17221",10,2015," Base Metals Nesoi; Cermets; Articles Thereof",13282927,2015-10-01
"17222",10,2015," Tools, Cutlery Etc. Of Base Metal & Parts Thereof",16741343,2015-10-01
"17223",10,2015," Miscellaneous Articles Of Base Metal",11419101,2015-10-01
"17224",10,2015," Nuclear Reactors, Boilers, Machinery Etc.; Parts",880409556,2015-10-01
"17225",10,2015," Electric Machinery Etc; Sound Equip; Tv Equip; Pts",1075267276,2015-10-01
"17226",10,2015," Railway Or Tramway Stock Etc; Traffic Signal Equip",3213213,2015-10-01
"17227",10,2015," Vehicles, Except Railway Or Tramway, And Parts Etc",840204528,2015-10-01
"17228",10,2015," Aircraft, Spacecraft, And Parts Thereof",1284002433,2015-10-01
"17229",10,2015," Ships, Boats And Floating Structures",1525980,2015-10-01
"17230",10,2015," Optic, Photo Etc, Medic Or Surgical Instrments Etc",688308933,2015-10-01
"17231",10,2015," Clocks And Watches And Parts Thereof",935906,2015-10-01
"17232",10,2015," Musical Instruments; Parts And Accessories Thereof",1187956,2015-10-01
"17233",10,2015," Arms And Ammunition; Parts And Accessories Thereof",22112,2015-10-01
"17234",10,2015," Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd",29497635,2015-10-01
"17235",10,2015," Toys, Games & Sport Equipment; Parts & Accessories",15684870,2015-10-01
"17236",10,2015," Miscellaneous Manufactured Articles",5821829,2015-10-01
"17237",10,2015," Works Of Art, Collectors' Pieces And Antiques",9653627,2015-10-01
"17238",10,2015," Special Classification Provisions, Nesoi",91269967,2015-10-01
"17239",11,2015," Live Animals",130824,2015-11-01
"17240",11,2015," Meat And Edible Meat Offal",24487249,2015-11-01
"17241",11,2015," Fish, Crustaceans & Aquatic Invertebrates",68618711,2015-11-01
"17242",11,2015," Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi",22138992,2015-11-01
"17243",11,2015," Products Of Animal Origin, Nesoi",19182308,2015-11-01
"17244",11,2015," Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",202072,2015-11-01
"17245",11,2015," Edible Vegetables & Certain Roots & Tubers",3483355,2015-11-01
"17246",11,2015," Edible Fruit & Nuts; Citrus Fruit Or Melon Peel",32283309,2015-11-01
"17247",11,2015," Coffee, Tea, Mate & Spices",1299763,2015-11-01
"17248",11,2015," Cereals",250393115,2015-11-01
"17249",11,2015," Milling Products; Malt; Starch; Inulin; Wht Gluten",1032013,2015-11-01
"17250",11,2015," Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",2405293423,2015-11-01
"17251",11,2015," Lac; Gums, Resins & Other Vegetable Sap & Extract",5225841,2015-11-01
"17252",11,2015," Vegetable Plaiting Materials & Products Nesoi",505954,2015-11-01
"17253",11,2015," Animal Or Vegetable Fats, Oils Etc. & Waxes",4286238,2015-11-01
"17254",11,2015," Edible Preparations Of Meat, Fish, Crustaceans Etc",9380883,2015-11-01
"17255",11,2015," Sugars And Sugar Confectionary",6035367,2015-11-01
"17256",11,2015," Cocoa And Cocoa Preparations",3851685,2015-11-01
"17257",11,2015," Prep Cereal, Flour, Starch Or Milk; Bakers Wares",10689090,2015-11-01
"17258",11,2015," Prep Vegetables, Fruit, Nuts Or Other Plant Parts",22576296,2015-11-01
"17259",11,2015," Miscellaneous Edible Preparations",18747367,2015-11-01
"17260",11,2015," Beverages, Spirits And Vinegar",38043188,2015-11-01
"17261",11,2015," Food Industry Residues & Waste; Prep Animal Feed",104046251,2015-11-01
"17262",11,2015," Tobacco And Manufactured Tobacco Substitutes",1683000,2015-11-01
"17263",11,2015," Salt; Sulfur; Earth & Stone; Lime & Cement Plaster",15017611,2015-11-01
"17264",11,2015," Ores, Slag And Ash",79586188,2015-11-01
"17265",11,2015," Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",210344427,2015-11-01
"17266",11,2015," Inorg Chem; Prec & Rare-earth Met & Radioact Compd",54078662,2015-11-01
"17267",11,2015," Organic Chemicals",231416792,2015-11-01
"17268",11,2015," Pharmaceutical Products",146618353,2015-11-01
"17269",11,2015," Fertilizers",1298847,2015-11-01
"17270",11,2015," Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",29490720,2015-11-01
"17271",11,2015," Essential Oils Etc; Perfumery, Cosmetic Etc Preps",32644696,2015-11-01
"17272",11,2015," Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",39787269,2015-11-01
"17273",11,2015," Albuminoidal Subst; Modified Starch; Glue; Enzymes",19009581,2015-11-01
"17274",11,2015," Explosives; Pyrotechnics; Matches; Pyro Alloys Etc",11650198,2015-11-01
"17275",11,2015," Photographic Or Cinematographic Goods",60449712,2015-11-01
"17276",11,2015," Miscellaneous Chemical Products",164018556,2015-11-01
"17277",11,2015," Plastics And Articles Thereof",386785247,2015-11-01
"17278",11,2015," Rubber And Articles Thereof",45400803,2015-11-01
"17279",11,2015," Raw Hides And Skins (no Furskins) And Leather",108802558,2015-11-01
"17280",11,2015," Leather Art; Saddlery Etc; Handbags Etc; Gut Art",7113010,2015-11-01
"17281",11,2015," Furskins And Artificial Fur; Manufactures Thereof",547990,2015-11-01
"17282",11,2015," Wood And Articles Of Wood; Wood Charcoal",210990581,2015-11-01
"17283",11,2015," Cork And Articles Of Cork",74319,2015-11-01
"17284",11,2015," Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",3260,2015-11-01
"17285",11,2015," Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd",262744955,2015-11-01
"17286",11,2015," Paper & Paperboard & Articles (inc Papr Pulp Artl)",60057700,2015-11-01
"17287",11,2015," Printed Books, Newspapers Etc; Manuscripts Etc",15796357,2015-11-01
"17288",11,2015," Silk, Including Yarns And Woven Fabric Thereof",58621,2015-11-01
"17289",11,2015," Wool & Animal Hair, Including Yarn & Woven Fabric",413154,2015-11-01
"17290",11,2015," Cotton, Including Yarn And Woven Fabric Thereof",31291255,2015-11-01
"17291",11,2015," Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab",103542,2015-11-01
"17292",11,2015," Manmade Filaments, Including Yarns & Woven Fabrics",7534123,2015-11-01
"17293",11,2015," Manmade Staple Fibers, Incl Yarns & Woven Fabrics",24166369,2015-11-01
"17294",11,2015," Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",12430600,2015-11-01
"17295",11,2015," Carpets And Other Textile Floor Coverings",798331,2015-11-01
"17296",11,2015," Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc",1148299,2015-11-01
"17297",11,2015," Impregnated Etc Text Fabrics; Tex Art For Industry",6334131,2015-11-01
"17298",11,2015," Knitted Or Crocheted Fabrics",1379821,2015-11-01
"17299",11,2015," Apparel Articles And Accessories, Knit Or Crochet",3242562,2015-11-01
"17300",11,2015," Apparel Articles And Accessories, Not Knit Etc.",2533257,2015-11-01
"17301",11,2015," Textile Art Nesoi; Needlecraft Sets; Worn Text Art",1009204,2015-11-01
"17302",11,2015," Footwear, Gaiters Etc. And Parts Thereof",8580610,2015-11-01
"17303",11,2015," Headgear And Parts Thereof",597035,2015-11-01
"17304",11,2015," Prep Feathers, Down Etc; Artif Flowers; H Hair Art",886243,2015-11-01
"17305",11,2015," Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",18319474,2015-11-01
"17306",11,2015," Ceramic Products",5239687,2015-11-01
"17307",11,2015," Glass And Glassware",32153704,2015-11-01
"17308",11,2015," Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",39082878,2015-11-01
"17309",11,2015," Iron And Steel",68784879,2015-11-01
"17310",11,2015," Articles Of Iron Or Steel",65227650,2015-11-01
"17311",11,2015," Copper And Articles Thereof",142037624,2015-11-01
"17312",11,2015," Nickel And Articles Thereof",15420138,2015-11-01
"17313",11,2015," Aluminum And Articles Thereof",121715724,2015-11-01
"17314",11,2015," Lead And Articles Thereof",77220,2015-11-01
"17315",11,2015," Zinc And Articles Thereof",4344007,2015-11-01
"17316",11,2015," Tin And Articles Thereof",762859,2015-11-01
"17317",11,2015," Base Metals Nesoi; Cermets; Articles Thereof",11593651,2015-11-01
"17318",11,2015," Tools, Cutlery Etc. Of Base Metal & Parts Thereof",14781318,2015-11-01
"17319",11,2015," Miscellaneous Articles Of Base Metal",15011357,2015-11-01
"17320",11,2015," Nuclear Reactors, Boilers, Machinery Etc.; Parts",768361529,2015-11-01
"17321",11,2015," Electric Machinery Etc; Sound Equip; Tv Equip; Pts",1013481217,2015-11-01
"17322",11,2015," Railway Or Tramway Stock Etc; Traffic Signal Equip",3871900,2015-11-01
"17323",11,2015," Vehicles, Except Railway Or Tramway, And Parts Etc",1022091899,2015-11-01
"17324",11,2015," Aircraft, Spacecraft, And Parts Thereof",1134917905,2015-11-01
"17325",11,2015," Ships, Boats And Floating Structures",664519,2015-11-01
"17326",11,2015," Optic, Photo Etc, Medic Or Surgical Instrments Etc",608231242,2015-11-01
"17327",11,2015," Clocks And Watches And Parts Thereof",1520913,2015-11-01
"17328",11,2015," Musical Instruments; Parts And Accessories Thereof",2467899,2015-11-01
"17329",11,2015," Arms And Ammunition; Parts And Accessories Thereof",224900,2015-11-01
"17330",11,2015," Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd",27898729,2015-11-01
"17331",11,2015," Toys, Games & Sport Equipment; Parts & Accessories",15603757,2015-11-01
"17332",11,2015," Miscellaneous Manufactured Articles",5459233,2015-11-01
"17333",11,2015," Works Of Art, Collectors' Pieces And Antiques",3867268,2015-11-01
"17334",11,2015," Special Classification Provisions, Nesoi",90525758,2015-11-01
"17335",12,2015," Live Animals",420284,2015-12-01
"17336",12,2015," Meat And Edible Meat Offal",26658601,2015-12-01
"17337",12,2015," Fish, Crustaceans & Aquatic Invertebrates",42121473,2015-12-01
"17338",12,2015," Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi",19447315,2015-12-01
"17339",12,2015," Products Of Animal Origin, Nesoi",27580407,2015-12-01
"17340",12,2015," Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",274527,2015-12-01
"17341",12,2015," Edible Vegetables & Certain Roots & Tubers",3139140,2015-12-01
"17342",12,2015," Edible Fruit & Nuts; Citrus Fruit Or Melon Peel",27352150,2015-12-01
"17343",12,2015," Coffee, Tea, Mate & Spices",855634,2015-12-01
"17344",12,2015," Cereals",134062325,2015-12-01
"17345",12,2015," Milling Products; Malt; Starch; Inulin; Wht Gluten",972491,2015-12-01
"17346",12,2015," Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",1522713963,2015-12-01
"17347",12,2015," Lac; Gums, Resins & Other Vegetable Sap & Extract",2756256,2015-12-01
"17348",12,2015," Vegetable Plaiting Materials & Products Nesoi",615766,2015-12-01
"17349",12,2015," Animal Or Vegetable Fats, Oils Etc. & Waxes",16551863,2015-12-01
"17350",12,2015," Edible Preparations Of Meat, Fish, Crustaceans Etc",8908460,2015-12-01
"17351",12,2015," Sugars And Sugar Confectionary",4993477,2015-12-01
"17352",12,2015," Cocoa And Cocoa Preparations",2215213,2015-12-01
"17353",12,2015," Prep Cereal, Flour, Starch Or Milk; Bakers Wares",10423757,2015-12-01
"17354",12,2015," Prep Vegetables, Fruit, Nuts Or Other Plant Parts",22895692,2015-12-01
"17355",12,2015," Miscellaneous Edible Preparations",13409689,2015-12-01
"17356",12,2015," Beverages, Spirits And Vinegar",24325957,2015-12-01
"17357",12,2015," Food Industry Residues & Waste; Prep Animal Feed",73397700,2015-12-01
"17358",12,2015," Salt; Sulfur; Earth & Stone; Lime & Cement Plaster",19787578,2015-12-01
"17359",12,2015," Ores, Slag And Ash",40728792,2015-12-01
"17360",12,2015," Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",240112040,2015-12-01
"17361",12,2015," Inorg Chem; Prec & Rare-earth Met & Radioact Compd",96071199,2015-12-01
"17362",12,2015," Organic Chemicals",165018180,2015-12-01
"17363",12,2015," Pharmaceutical Products",161646780,2015-12-01
"17364",12,2015," Fertilizers",7360393,2015-12-01
"17365",12,2015," Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",29623540,2015-12-01
"17366",12,2015," Essential Oils Etc; Perfumery, Cosmetic Etc Preps",32322194,2015-12-01
"17367",12,2015," Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",45764167,2015-12-01
"17368",12,2015," Albuminoidal Subst; Modified Starch; Glue; Enzymes",25461537,2015-12-01
"17369",12,2015," Explosives; Pyrotechnics; Matches; Pyro Alloys Etc",9921788,2015-12-01
"17370",12,2015," Photographic Or Cinematographic Goods",38276416,2015-12-01
"17371",12,2015," Miscellaneous Chemical Products",147295770,2015-12-01
"17372",12,2015," Plastics And Articles Thereof",409246619,2015-12-01
"17373",12,2015," Rubber And Articles Thereof",41829238,2015-12-01
"17374",12,2015," Raw Hides And Skins (no Furskins) And Leather",101249525,2015-12-01
"17375",12,2015," Leather Art; Saddlery Etc; Handbags Etc; Gut Art",8535668,2015-12-01
"17376",12,2015," Furskins And Artificial Fur; Manufactures Thereof",465585,2015-12-01
"17377",12,2015," Wood And Articles Of Wood; Wood Charcoal",108305300,2015-12-01
"17378",12,2015," Cork And Articles Of Cork",50501,2015-12-01
"17379",12,2015," Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd",258197442,2015-12-01
"17380",12,2015," Paper & Paperboard & Articles (inc Papr Pulp Artl)",47010506,2015-12-01
"17381",12,2015," Printed Books, Newspapers Etc; Manuscripts Etc",19998611,2015-12-01
"17382",12,2015," Silk, Including Yarns And Woven Fabric Thereof",26900,2015-12-01
"17383",12,2015," Wool & Animal Hair, Including Yarn & Woven Fabric",764930,2015-12-01
"17384",12,2015," Cotton, Including Yarn And Woven Fabric Thereof",30312878,2015-12-01
"17385",12,2015," Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab",32951,2015-12-01
"17386",12,2015," Manmade Filaments, Including Yarns & Woven Fabrics",9055036,2015-12-01
"17387",12,2015," Manmade Staple Fibers, Incl Yarns & Woven Fabrics",29899568,2015-12-01
"17388",12,2015," Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",13392405,2015-12-01
"17389",12,2015," Carpets And Other Textile Floor Coverings",1587195,2015-12-01
"17390",12,2015," Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc",762931,2015-12-01
"17391",12,2015," Impregnated Etc Text Fabrics; Tex Art For Industry",5634549,2015-12-01
"17392",12,2015," Knitted Or Crocheted Fabrics",1254147,2015-12-01
"17393",12,2015," Apparel Articles And Accessories, Knit Or Crochet",5305158,2015-12-01
"17394",12,2015," Apparel Articles And Accessories, Not Knit Etc.",2755432,2015-12-01
"17395",12,2015," Textile Art Nesoi; Needlecraft Sets; Worn Text Art",2244175,2015-12-01
"17396",12,2015," Footwear, Gaiters Etc. And Parts Thereof",10704341,2015-12-01
"17397",12,2015," Headgear And Parts Thereof",260307,2015-12-01
"17398",12,2015," Prep Feathers, Down Etc; Artif Flowers; H Hair Art",165091,2015-12-01
"17399",12,2015," Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",21110821,2015-12-01
"17400",12,2015," Ceramic Products",6764869,2015-12-01
"17401",12,2015," Glass And Glassware",31744894,2015-12-01
"17402",12,2015," Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",97646576,2015-12-01
"17403",12,2015," Iron And Steel",62130953,2015-12-01
"17404",12,2015," Articles Of Iron Or Steel",65514050,2015-12-01
"17405",12,2015," Copper And Articles Thereof",105646810,2015-12-01
"17406",12,2015," Nickel And Articles Thereof",14289106,2015-12-01
"17407",12,2015," Aluminum And Articles Thereof",95398135,2015-12-01
"17408",12,2015," Lead And Articles Thereof",947209,2015-12-01
"17409",12,2015," Zinc And Articles Thereof",4086947,2015-12-01
"17410",12,2015," Tin And Articles Thereof",447656,2015-12-01
"17411",12,2015," Base Metals Nesoi; Cermets; Articles Thereof",13461418,2015-12-01
"17412",12,2015," Tools, Cutlery Etc. Of Base Metal & Parts Thereof",15219580,2015-12-01
"17413",12,2015," Miscellaneous Articles Of Base Metal",16125286,2015-12-01
"17414",12,2015," Nuclear Reactors, Boilers, Machinery Etc.; Parts",968768050,2015-12-01
"17415",12,2015," Electric Machinery Etc; Sound Equip; Tv Equip; Pts",1166501051,2015-12-01
"17416",12,2015," Railway Or Tramway Stock Etc; Traffic Signal Equip",15824433,2015-12-01
"17417",12,2015," Vehicles, Except Railway Or Tramway, And Parts Etc",661190159,2015-12-01
